date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-09-13,0.000299484283295397,0.002015694774212266,0.42315932054983,0.05046211333182951,86.2,Normal
2016-09-14,0.000299484283295397,0.002015694774212266,0.42315932054983,0.045908302612706155,86.3,Normal
2016-09-15,0.000299484283295397,0.002015694774212266,0.42315932054983,0.04135379332277739,86.4,Normal
2016-09-16,0.000299484283295397,0.002015694774212266,0.42315932054983,0.036789838468462635,86.5,Normal
2016-09-17,0.000299484283295397,0.002015694774212266,0.42315932054983,0.032207422022342315,86.6,Normal
2016-09-18,0.000299484283295397,0.002015694774212266,0.42315932054983,0.02759715929509468,86.7,Normal
2016-09-19,0.000299484283295397,0.002015694774212266,0.42315932054983,0.02294918623641621,86.7,Normal
2016-09-20,0.000299484283295397,0.002015694774212266,0.42315932054983,0.018253034280913717,86.8,Normal
2016-09-21,0.000299484283295397,0.002015694774212266,0.42315932054983,0.01349748658850284,86.9,Normal
2016-09-22,0.000299484283295397,0.002015694774212266,0.42315932054983,0.008670410498246961,87.0,Normal
2016-09-23,0.000299484283295397,0.002015694774212266,0.42315932054983,0.003758559627422157,87.1,Normal
2016-09-24,0.000299484283295397,0.002015694774212266,0.42315932054983,0.0012526628285287333,87.2,Normal
2016-09-25,0.000299484283295397,0.002015694774212266,0.42315932054983,0.00637949059556848,87.1,Normal
2016-09-26,0.000299484283295397,0.002015694774212266,0.42315932054983,0.011640145135968656,87.0,Normal
2016-09-27,0.000299484283295397,0.002015694774212266,0.42315932054983,0.017055270182785538,86.9,Normal
2016-09-28,0.000299484283295397,0.002015694774212266,0.42315932054983,0.02264847628188665,86.8,Normal
2016-09-29,0.000299484283295397,0.002015694774212266,0.42315932054983,0.028447031459849823,86.6,Normal
2016-09-30,0.000299484283295397,0.002015694774212266,0.42315932054983,0.03448274839424382,86.5,Normal
2016-10-01,0.000299484283295397,0.002015694774212266,0.5051348388980482,0.9999994615182003,64.7,Warning
